id;data_pagamento;valor;metodo
547;2024-12-30;72,35;Guichê
547;2025-01-30;104,79;PEC
547;2025-02-28;88,88;PEC
547;2025-03-28;86,62;PEC
547;2025-04-28;82,97;PEC
547;2025-05-28;105,46;PEC
547;2025-06-28;84,27;PEC
548;2023-08-26;75,36;Telefone
548;2023-09-26;104,84;Telefone
548;2023-10-26;90,63;Telefone
548;2023-11-26;106,78;Eletrônico
548;2023-12-26;96,26;Telefone
548;2024-01-26;74,15;Telefone
548;2024-02-26;84,77;Guichê
548;2024-03-26;100,9;Telefone
548;2024-04-26;87,52;Telefone
548;2024-05-26;75,72;Telefone
548;2024-06-26;79,06;Telefone
548;2024-07-26;87,74;Telefone
548;2024-08-26;93,84;Telefone
548;2024-09-26;92,44;Telefone
548;2024-10-26;86,49;Telefone
548;2024-11-26;88,42;Telefone
548;2024-12-26;74,27;Telefone
548;2025-01-26;88,9;Internet
548;2025-02-26;98,48;Cartão Recorrente
548;2025-03-26;89,17;Telefone
548;2025-04-26;106,31;Telefone
548;2025-05-26;87,91;Telefone
548;2025-06-26;91,27;Telefone
549;2024-06-23;105,22;Guichê
549;2024-07-23;94,56;Guichê
549;2024-08-23;102,02;Guichê
549;2024-09-23;86,53;Guichê
549;2024-10-23;101,02;Correspond.
549;2024-11-23;74,48;Guichê
549;2024-12-23;101,7;Guichê
549;2025-01-23;81,08;Internet
549;2025-02-23;80,52;Guichê
549;2025-03-23;87,98;Guichê
549;2025-04-23;90,69;Guichê
549;2025-05-23;82,99;Guichê
549;2025-06-23;76,66;Guichê
550;2024-10-09;96,82;Loja
550;2024-11-09;88,17;Lotérica
550;2024-12-09;87,3;Loja
550;2025-01-09;86,94;Loja
550;2025-02-09;84,1;Loja
550;2025-03-09;80,2;Loja
550;2025-04-09;100,21;Loja
550;2025-05-09;93,28;Internet
550;2025-06-09;98,17;Débito Autom.
550;2025-07-09;88,76;Loja
551;2024-12-09;90,05;Internet
551;2025-01-09;102,21;Lotérica
551;2025-02-09;76,35;Lotérica
551;2025-03-09;73,46;Lotérica
551;2025-04-09;76,38;Lotérica
551;2025-05-09;86,86;Lotérica
551;2025-06-09;99,76;Lotérica
551;2025-07-09;105,4;Lotérica
552;2025-01-01;73,15;Guichê
552;2025-02-01;92,75;Guichê
552;2025-03-01;103,91;Guichê
552;2025-04-01;105,96;Guichê
552;2025-05-01;88,75;Guichê
552;2025-06-01;74,63;Guichê
552;2025-07-01;77,68;Guichê
553;2023-10-12;87,14;Loja
553;2023-11-12;74,69;Loja
553;2023-12-12;101,01;Loja
553;2024-01-12;73,09;Loja
553;2024-02-12;91,48;Loja
553;2024-03-12;86,02;Loja
553;2024-04-12;85,0;Loja
553;2024-05-12;98,48;Loja
553;2024-06-12;91,16;Correspond.
553;2024-07-12;105,57;Loja
553;2024-08-12;87,48;Loja
553;2024-09-12;92,1;Loja
553;2024-10-12;105,85;Loja
553;2024-11-12;85,11;Loja
553;2024-12-12;79,15;Loja
553;2025-01-12;76,87;Loja
553;2025-02-12;87,78;Loja
553;2025-03-12;92,47;Loja
553;2025-04-12;83,87;Loja
553;2025-05-12;103,89;Loja
553;2025-06-12;85,89;Loja
553;2025-07-12;103,48;Loja
554;2025-03-27;85,76;Débito Autom.
554;2025-04-27;83,87;Débito Autom.
554;2025-05-27;107,87;Débito Autom.
554;2025-06-27;77,78;Débito Autom.
555;2025-01-28;92,02;Guichê
555;2025-02-28;96,92;Guichê
555;2025-03-28;84,29;Guichê
555;2025-04-28;99,28;Guichê
555;2025-05-28;99,57;Guichê
555;2025-06-28;105,69;Internet
556;2023-11-02;80,46;Correspond.
556;2023-12-02;95,33;Correspond.
556;2024-01-02;96,48;Correspond.
556;2024-02-02;98,77;Correspond.
556;2024-03-02;78,59;Correspond.
556;2024-04-02;92,25;Correspond.
556;2024-05-02;74,35;Correspond.
556;2024-06-02;88,77;Internet
556;2024-07-02;90,31;Telefone
556;2024-08-02;96,67;Correspond.
556;2024-09-02;74,93;Guichê
556;2024-10-02;103,61;Correspond.
556;2024-11-02;89,45;Correspond.
556;2024-12-02;105,99;Correspond.
557;2024-05-28;93,82;Pix
557;2024-06-28;88,89;Lotérica
557;2024-07-28;91,15;Lotérica
558;2024-09-28;95,0;Débito Autom.
558;2024-10-28;77,07;Débito Autom.
558;2024-11-28;89,74;Débito Autom.
558;2024-12-28;74,94;Débito Autom.
558;2025-01-28;98,67;Débito Autom.
558;2025-02-28;80,42;Débito Autom.
558;2025-03-28;77,37;Débito Autom.
558;2025-04-28;75,52;Débito Autom.
558;2025-05-28;94,13;Débito Autom.
558;2025-06-28;105,47;Lotérica
559;2024-07-13;94,01;Lotérica
560;2023-09-01;90,73;Pix
561;2024-10-07;74,68;Guichê
561;2024-11-07;88,82;Guichê
561;2024-12-07;80,73;Guichê
561;2025-01-07;76,78;Telefone
561;2025-02-07;80,05;Guichê
561;2025-03-07;86,31;Guichê
561;2025-04-07;82,83;Guichê
561;2025-05-07;72,88;Guichê
561;2025-06-07;78,62;Guichê
561;2025-07-07;103,67;Cartão Recorrente
562;2023-10-04;86,99;Telefone
562;2023-11-04;99,44;Telefone
562;2023-12-04;72,23;Telefone
562;2024-01-04;96,03;Loja
562;2024-02-04;93,39;Telefone
562;2024-03-04;90,39;Telefone
562;2024-04-04;81,75;Telefone
562;2024-05-04;102,77;Telefone
562;2024-06-04;107,34;Telefone
562;2024-07-04;99,64;Telefone
562;2024-08-04;81,76;Telefone
562;2024-09-04;97,48;Internet
562;2024-10-04;86,96;Telefone
562;2024-11-04;97,46;PEC
562;2024-12-04;76,01;Telefone
562;2025-01-04;106,24;Débito Autom.
562;2025-02-04;96,39;Telefone
562;2025-03-04;81,18;Telefone
562;2025-04-04;90,95;Telefone
562;2025-05-04;82,66;Telefone
562;2025-06-04;78,97;Telefone
562;2025-07-04;78,01;Telefone
563;2023-08-20;98,86;Débito Autom.
563;2023-09-20;97,61;Pix
563;2023-10-20;90,75;Débito Autom.
563;2023-11-20;78,24;Débito Autom.
563;2023-12-20;72,3;Débito Autom.
563;2024-01-20;90,29;Débito Autom.
563;2024-02-20;107,13;Débito Autom.
563;2024-03-20;80,66;Débito Autom.
563;2024-04-20;101,34;Débito Autom.
563;2024-05-20;91,44;Débito Autom.
563;2024-06-20;87,53;Débito Autom.
563;2024-07-20;86,35;Débito Autom.
563;2024-08-20;76,74;Débito Autom.
563;2024-09-20;91,18;Telefone
563;2024-10-20;90,85;Débito Autom.
563;2024-11-20;75,43;Lotérica
563;2024-12-20;103,06;Débito Autom.
563;2025-01-20;106,41;Cartão Recorrente
564;2023-11-26;77,23;Correspond.
564;2023-12-26;104,02;Eletrônico
564;2024-01-26;104,91;Correspond.
564;2024-02-26;88,38;Correspond.
564;2024-03-26;87,69;Correspond.
565;2025-05-10;91,47;Internet
565;2025-06-10;77,52;Loja
565;2025-07-10;81,3;Pix
566;2023-08-22;81,68;Pix
567;2023-12-24;78,99;Telefone
567;2024-01-24;105,13;Telefone
567;2024-02-24;100,69;Telefone
567;2024-03-24;101,85;Telefone
567;2024-04-24;94,81;Telefone
567;2024-05-24;94,09;Telefone
567;2024-06-24;71,94;Telefone
567;2024-07-24;98,97;Telefone
567;2024-08-24;86,56;Telefone
567;2024-09-24;106,58;Telefone
567;2024-10-24;105,01;Lotérica
567;2024-11-24;98,61;Telefone
567;2024-12-24;97,68;Internet
567;2025-01-24;101,87;Telefone
567;2025-02-24;83,64;Telefone
567;2025-03-24;79,78;Internet
567;2025-04-24;107,5;Telefone
567;2025-05-24;85,65;Telefone
567;2025-06-24;93,63;Telefone
568;2024-10-16;102,5;Pix
568;2024-11-16;97,05;Débito Autom.
568;2024-12-16;78,08;Correspond.
568;2025-01-16;80,3;Correspond.
568;2025-02-16;100,07;Correspond.
568;2025-03-16;104,01;Correspond.
568;2025-04-16;95,09;Correspond.
568;2025-05-16;89,47;PEC
568;2025-06-16;93,0;Internet
568;2025-07-16;101,94;Correspond.
569;2024-08-30;81,57;Internet
569;2024-09-30;97,3;Internet
569;2024-10-30;72,04;Internet
569;2024-11-30;86,13;Telefone
569;2024-12-30;94,29;Internet
570;2024-04-30;95,09;Eletrônico
570;2024-05-30;99,44;Eletrônico
570;2024-06-30;86,25;Correspond.
570;2024-07-30;73,69;Cartão Recorrente
570;2024-08-30;102,24;Eletrônico
571;2024-01-26;88,15;PEC
572;2024-08-19;78,64;PEC
572;2024-09-19;89,45;PEC
573;2023-11-17;102,2;Guichê
573;2023-12-17;79,13;Guichê
573;2024-01-17;72,4;Guichê
573;2024-02-17;95,49;Lotérica
573;2024-03-17;88,7;Guichê
573;2024-04-17;101,62;Guichê
573;2024-05-17;105,01;Eletrônico
573;2024-06-17;100,77;Guichê
573;2024-07-17;94,32;Guichê
573;2024-08-17;78,96;Pix
573;2024-09-17;98,31;Guichê
573;2024-10-17;83,07;Guichê
573;2024-11-17;103,67;Guichê
573;2024-12-17;99,0;Guichê
573;2025-01-17;89,28;Guichê
573;2025-02-17;96,6;Guichê
573;2025-03-17;105,54;Guichê
573;2025-04-17;74,4;Guichê
573;2025-05-17;94,04;Guichê
573;2025-06-17;97,98;Guichê
573;2025-07-17;100,6;Guichê
574;2024-05-07;97,12;Lotérica
575;2024-02-09;77,59;Débito Autom.
575;2024-03-09;88,37;Correspond.
575;2024-04-09;83,12;Correspond.
575;2024-05-09;92,28;Correspond.
575;2024-06-09;89,93;Correspond.
575;2024-07-09;103,08;Correspond.
576;2024-10-24;91,62;Débito Autom.
576;2024-11-24;85,19;Lotérica
576;2024-12-24;94,88;Correspond.
576;2025-01-24;98,56;Débito Autom.
576;2025-02-24;99,83;Débito Autom.
576;2025-03-24;90,21;Débito Autom.
576;2025-04-24;91,57;Débito Autom.
576;2025-05-24;93,71;Débito Autom.
576;2025-06-24;97,91;Débito Autom.
577;2025-06-17;101,23;Internet
577;2025-07-17;84,26;Internet
578;2025-06-02;89,85;Internet
578;2025-07-02;86,57;Internet
579;2025-07-15;101,04;Correspond.
580;2025-02-02;72,87;PEC
580;2025-03-02;106,46;Guichê
580;2025-04-02;105,67;PEC
580;2025-05-02;99,46;Guichê
580;2025-06-02;78,61;PEC
580;2025-07-02;104,07;PEC
581;2023-12-28;88,65;Telefone
581;2024-01-28;85,38;Telefone
581;2024-02-28;72,15;Telefone
581;2024-03-28;102,42;Telefone
581;2024-04-28;100,6;Telefone
581;2024-05-28;90,42;Telefone
581;2024-06-28;104,69;Telefone
581;2024-07-28;104,37;Telefone
581;2024-08-28;91,15;Telefone
581;2024-09-28;82,71;Telefone
582;2024-01-14;98,75;Internet
582;2024-02-14;80,68;Internet
583;2024-12-21;89,58;Correspond.
583;2025-01-21;74,18;Eletrônico
583;2025-02-21;104,96;Eletrônico
583;2025-03-21;104,56;Débito Autom.
583;2025-04-21;100,62;Eletrônico
583;2025-05-21;80,31;Eletrônico
583;2025-06-21;77,46;Eletrônico
584;2024-03-18;103,35;Lotérica
584;2024-04-18;78,96;Cartão Recorrente
584;2024-05-18;88,58;Lotérica
584;2024-06-18;98,94;Lotérica
584;2024-07-18;79,34;Lotérica
584;2024-08-18;82,31;Lotérica
584;2024-09-18;75,92;Lotérica
585;2024-07-23;93,86;PEC
585;2024-08-23;76,03;PEC
585;2024-09-23;102,23;PEC
585;2024-10-23;84,19;PEC
585;2024-11-23;100,73;PEC
585;2024-12-23;100,11;PEC
585;2025-01-23;91,79;PEC
585;2025-02-23;81,63;PEC
585;2025-03-23;83,03;Pix
585;2025-04-23;107,88;PEC
585;2025-05-23;102,22;PEC
585;2025-06-23;88,58;PEC
586;2024-07-31;93,81;Lotérica
586;2024-08-31;75,82;PEC
586;2024-09-30;107,08;Lotérica
586;2024-10-30;72,86;Lotérica
586;2024-11-30;101,93;Lotérica
586;2024-12-30;87,35;Lotérica
586;2025-01-30;80,87;Lotérica
586;2025-02-28;101,43;Débito Autom.
586;2025-03-28;72,86;Lotérica
586;2025-04-28;80,55;Lotérica
586;2025-05-28;86,13;Lotérica
586;2025-06-28;85,45;Lotérica
587;2025-04-06;75,86;Correspond.
587;2025-05-06;96,91;Correspond.
587;2025-06-06;73,08;Correspond.
587;2025-07-06;94,08;Correspond.
588;2023-09-25;79,03;Guichê
588;2023-10-25;101,16;Loja
588;2023-11-25;104,82;Guichê
588;2023-12-25;72,26;Lotérica
589;2025-01-08;99,3;Loja
589;2025-02-08;76,16;Loja
589;2025-03-08;78,29;Pix
589;2025-04-08;74,91;Loja
589;2025-05-08;102,57;Loja
589;2025-06-08;89,76;Loja
589;2025-07-08;86,63;Loja
590;2023-10-03;79,51;Débito Autom.
590;2023-11-03;73,51;Débito Autom.
590;2023-12-03;74,73;Débito Autom.
590;2024-01-03;102,66;Débito Autom.
591;2024-06-08;72,63;Correspond.
591;2024-07-08;98,47;Telefone
591;2024-08-08;99,52;Telefone
591;2024-09-08;73,75;Lotérica
591;2024-10-08;86,06;Telefone
591;2024-11-08;100,12;Telefone
591;2024-12-08;90,12;Telefone
591;2025-01-08;98,93;Telefone
591;2025-02-08;86,44;Telefone
591;2025-03-08;95,9;Lotérica
591;2025-04-08;94,97;Telefone
591;2025-05-08;73,28;Telefone
591;2025-06-08;83,18;Telefone
591;2025-07-08;102,02;PEC
592;2024-07-06;81,51;Débito Autom.
592;2024-08-06;75,77;Débito Autom.
592;2024-09-06;74,22;Débito Autom.
592;2024-10-06;94,65;Débito Autom.
592;2024-11-06;80,93;Débito Autom.
592;2024-12-06;80,06;Débito Autom.
592;2025-01-06;95,21;PEC
592;2025-02-06;73,11;Débito Autom.
592;2025-03-06;96,47;Débito Autom.
592;2025-04-06;95,15;Débito Autom.
592;2025-05-06;83,95;Débito Autom.
592;2025-06-06;100,64;Telefone
592;2025-07-06;101,08;Débito Autom.
593;2025-03-12;79,49;Débito Autom.
593;2025-04-12;76,66;Débito Autom.
593;2025-05-12;81,86;Débito Autom.
593;2025-06-12;87,56;Débito Autom.
593;2025-07-12;101,45;Débito Autom.
594;2024-10-05;80,36;Cartão Recorrente
594;2024-11-05;93,79;PEC
594;2024-12-05;96,36;PEC
594;2025-01-05;74,25;Correspond.
594;2025-02-05;103,13;PEC
594;2025-03-05;74,93;PEC
594;2025-04-05;92,08;PEC
594;2025-05-05;98,2;PEC
594;2025-06-05;76,51;PEC
594;2025-07-05;104,34;PEC
595;2024-12-31;105,77;Débito Autom.
595;2025-01-31;105,5;Débito Autom.
595;2025-02-28;73,56;Débito Autom.
595;2025-03-28;99,74;Débito Autom.
595;2025-04-28;78,28;Débito Autom.
595;2025-05-28;104,43;Débito Autom.
595;2025-06-28;102,52;Débito Autom.
596;2024-05-26;72,78;Débito Autom.
596;2024-06-26;107,35;Débito Autom.
596;2024-07-26;92,19;Débito Autom.
596;2024-08-26;105,19;Débito Autom.
596;2024-09-26;83,63;Débito Autom.
597;2024-01-01;91,16;Internet
597;2024-02-01;77,96;Eletrônico
598;2024-07-08;79,95;PEC
599;2024-05-05;83,21;Correspond.
599;2024-06-05;79,27;Correspond.
599;2024-07-05;90,33;Correspond.
599;2024-08-05;89,91;Correspond.
599;2024-09-05;81,88;Correspond.
599;2024-10-05;103,95;Correspond.
600;2024-04-01;83,61;Eletrônico
600;2024-05-01;79,88;Eletrônico
600;2024-06-01;105,5;Eletrônico
600;2024-07-01;80,78;Eletrônico
600;2024-08-01;100,32;Eletrônico
600;2024-09-01;86,6;Telefone
600;2024-10-01;101,49;Eletrônico
600;2024-11-01;105,3;PEC
600;2024-12-01;72,45;Eletrônico
600;2025-01-01;102,9;Eletrônico
600;2025-02-01;73,33;Eletrônico
600;2025-03-01;72,84;Guichê
600;2025-04-01;85,26;Eletrônico
600;2025-05-01;103,48;Eletrônico
600;2025-06-01;93,11;Eletrônico
600;2025-07-01;91,56;Eletrônico
601;2023-11-25;96,34;Telefone
601;2023-12-25;106,02;Telefone
601;2024-01-25;83,41;Telefone
601;2024-02-25;99,25;Guichê
601;2024-03-25;74,06;Telefone
601;2024-04-25;92,55;Telefone
601;2024-05-25;84,92;Telefone
601;2024-06-25;85,63;Telefone
601;2024-07-25;72,11;Pix
601;2024-08-25;97,12;Telefone
601;2024-09-25;101,95;Telefone
601;2024-10-25;95,56;Telefone
601;2024-11-25;95,07;PEC
601;2024-12-25;107,16;Telefone
601;2025-01-25;91,05;Telefone
601;2025-02-25;106,62;Telefone
601;2025-03-25;72,19;Correspond.
601;2025-04-25;98,71;Telefone
601;2025-05-25;71,93;Telefone
601;2025-06-25;106,96;Telefone
602;2024-12-15;88,92;Telefone
602;2025-01-15;85,58;Telefone
603;2024-01-08;86,0;Pix
603;2024-02-08;91,51;Pix
603;2024-03-08;107,64;Pix
603;2024-04-08;96,96;Pix
603;2024-05-08;101,01;Pix
603;2024-06-08;98,74;Pix
603;2024-07-08;88,46;Pix
603;2024-08-08;86,94;Débito Autom.
603;2024-09-08;85,65;Pix
603;2024-10-08;85,96;Pix
603;2024-11-08;73,2;Débito Autom.
603;2024-12-08;94,91;Pix
603;2025-01-08;92,31;Pix
603;2025-02-08;90,82;Pix
603;2025-03-08;102,16;Pix
603;2025-04-08;107,76;Pix
603;2025-05-08;84,96;Pix
603;2025-06-08;82,04;Pix
603;2025-07-08;74,58;Pix
604;2025-05-24;75,26;Pix
604;2025-06-24;92,49;Pix
605;2025-03-30;103,41;Pix
605;2025-04-30;81,45;Internet
605;2025-05-30;74,43;Internet
605;2025-06-30;80,67;Internet
606;2023-08-31;99,13;Correspond.
606;2023-09-30;103,24;Cartão Recorrente
606;2023-10-30;82,04;Cartão Recorrente
606;2023-11-30;86,05;Cartão Recorrente
606;2023-12-30;89,68;Telefone
606;2024-01-30;102,58;Cartão Recorrente
606;2024-02-29;91,42;Cartão Recorrente
607;2025-03-01;83,73;Guichê
607;2025-04-01;73,59;Guichê
607;2025-05-01;80,19;Guichê
607;2025-06-01;101,6;Telefone
607;2025-07-01;84,18;Eletrônico
608;2025-02-24;80,34;Loja
608;2025-03-24;80,41;Loja
608;2025-04-24;90,91;Loja
608;2025-05-24;104,59;Loja
608;2025-06-24;105,37;Loja
609;2025-04-12;73,97;Cartão Recorrente
609;2025-05-12;87,44;Telefone
609;2025-06-12;75,96;Lotérica
609;2025-07-12;104,07;Telefone
610;2025-04-22;89,13;Guichê
610;2025-05-22;96,99;PEC
610;2025-06-22;107,01;Telefone
611;2024-05-24;92,26;Lotérica
611;2024-06-24;87,73;Lotérica
611;2024-07-24;81,01;Lotérica
611;2024-08-24;93,56;Lotérica
611;2024-09-24;87,07;Lotérica
611;2024-10-24;107,44;Lotérica
611;2024-11-24;73,73;Lotérica
611;2024-12-24;105,81;Eletrônico
611;2025-01-24;92,61;Lotérica
611;2025-02-24;77,58;Lotérica
611;2025-03-24;88,09;Telefone
611;2025-04-24;96,51;Lotérica
611;2025-05-24;96,05;Loja
611;2025-06-24;73,57;Lotérica
612;2024-05-19;94,5;Correspond.
612;2024-06-19;97,46;Lotérica
612;2024-07-19;99,42;Lotérica
612;2024-08-19;80,06;Lotérica
612;2024-09-19;74,64;Cartão Recorrente
612;2024-10-19;96,71;Lotérica
612;2024-11-19;75,57;Débito Autom.
612;2024-12-19;83,64;Lotérica
612;2025-01-19;97,69;Lotérica
612;2025-02-19;102,85;Lotérica
612;2025-03-19;90,51;Lotérica
613;2024-09-17;77,09;Lotérica
613;2024-10-17;101,5;Lotérica
613;2024-11-17;97,79;Lotérica
613;2024-12-17;91,88;Lotérica
613;2025-01-17;88,19;Eletrônico
613;2025-02-17;93,65;Lotérica
613;2025-03-17;91,43;Lotérica
613;2025-04-17;96,11;Lotérica
613;2025-05-17;84,1;Lotérica
613;2025-06-17;80,4;Lotérica
613;2025-07-17;98,41;Internet
614;2025-04-01;72,65;Débito Autom.
614;2025-05-01;100,21;Débito Autom.
614;2025-06-01;78,65;Débito Autom.
614;2025-07-01;92,79;Internet
615;2024-06-10;84,06;Internet
615;2024-07-10;105,28;Internet
615;2024-08-10;78,09;Internet
615;2024-09-10;78,27;Internet
615;2024-10-10;100,38;Internet
615;2024-11-10;78,42;Internet
615;2024-12-10;94,31;Loja
616;2023-11-30;83,44;Internet
616;2023-12-30;102,3;PEC
616;2024-01-30;80,42;Internet
616;2024-02-29;95,51;Internet
616;2024-03-29;85,8;Internet
616;2024-04-29;93,17;Internet
616;2024-05-29;85,17;Internet
616;2024-06-29;104,81;Internet
617;2025-02-14;78,89;Correspond.
617;2025-03-14;98,14;Correspond.
617;2025-04-14;103,7;Correspond.
617;2025-05-14;99,73;Internet
617;2025-06-14;79,03;Correspond.
618;2024-03-23;105,63;Lotérica
618;2024-04-23;98,76;Lotérica
618;2024-05-23;106,81;Lotérica
618;2024-06-23;91,45;Lotérica
618;2024-07-23;98,23;Lotérica
618;2024-08-23;84,33;Lotérica
618;2024-09-23;72,5;Lotérica
618;2024-10-23;74,8;Lotérica
618;2024-11-23;106,41;Lotérica
618;2024-12-23;74,01;Correspond.
618;2025-01-23;102,25;Lotérica
618;2025-02-23;102,76;Lotérica
618;2025-03-23;85,95;Lotérica
618;2025-04-23;87,45;Lotérica
618;2025-05-23;99,12;Lotérica
618;2025-06-23;75,09;Lotérica
619;2024-04-18;77,48;Lotérica
619;2024-05-18;106,04;Lotérica
619;2024-06-18;90,85;Lotérica
619;2024-07-18;79,31;Eletrônico
620;2023-12-11;84,33;Correspond.
621;2023-09-09;83,04;Guichê
621;2023-10-09;86,77;Guichê
621;2023-11-09;106,94;Guichê
622;2024-08-16;92,85;Loja
622;2024-09-16;88,24;Pix
622;2024-10-16;80,5;Eletrônico
622;2024-11-16;104,29;Pix
622;2024-12-16;97,39;Pix
622;2025-01-16;86,39;Pix
622;2025-02-16;98,12;Pix
622;2025-03-16;81,19;Pix
622;2025-04-16;90,67;Pix
622;2025-05-16;93,45;Pix
622;2025-06-16;82,38;Pix
622;2025-07-16;81,27;Débito Autom.
623;2024-06-19;95,7;Pix
623;2024-07-19;96,47;Pix
623;2024-08-19;81,08;Pix
623;2024-09-19;75,27;Pix
623;2024-10-19;102,76;Internet
623;2024-11-19;102,37;Pix
623;2024-12-19;100,14;Pix
623;2025-01-19;96,19;Eletrônico
623;2025-02-19;96,15;Pix
624;2023-12-30;78,02;PEC
624;2024-01-30;74,38;Lotérica
624;2024-02-29;98,15;Lotérica
624;2024-03-29;92,33;Lotérica
624;2024-04-29;101,25;Lotérica
624;2024-05-29;83,73;Lotérica
624;2024-06-29;85,31;Lotérica
624;2024-07-29;87,45;Lotérica
624;2024-08-29;106,67;Lotérica
624;2024-09-29;82,79;Lotérica
625;2024-12-11;86,13;Guichê
625;2025-01-11;87,48;Guichê
625;2025-02-11;82,57;Guichê
625;2025-03-11;97,59;Guichê
625;2025-04-11;80,52;Guichê
625;2025-05-11;84,53;Guichê
625;2025-06-11;103,56;Guichê
625;2025-07-11;89,56;Guichê
626;2024-12-10;91,59;Correspond.
626;2025-01-10;97,8;Loja
626;2025-02-10;100,22;Cartão Recorrente
626;2025-03-10;91,86;Cartão Recorrente
626;2025-04-10;96,38;Cartão Recorrente
626;2025-05-10;98,9;PEC
626;2025-06-10;77,71;Cartão Recorrente
626;2025-07-10;94,71;Cartão Recorrente
627;2024-10-30;93,97;Eletrônico
627;2024-11-30;88,12;Eletrônico
627;2024-12-30;95,35;Eletrônico
627;2025-01-30;73,88;Eletrônico
627;2025-02-28;77,67;Eletrônico
627;2025-03-28;106,57;Eletrônico
627;2025-04-28;94,93;Eletrônico
627;2025-05-28;94,48;Pix
628;2024-07-15;98,78;Cartão Recorrente
628;2024-08-15;104,59;Cartão Recorrente
628;2024-09-15;107,75;Cartão Recorrente
628;2024-10-15;78,49;Cartão Recorrente
628;2024-11-15;75,72;Cartão Recorrente
628;2024-12-15;102,5;Cartão Recorrente
629;2024-05-03;97,04;Lotérica
629;2024-06-03;101,33;Lotérica
629;2024-07-03;77,78;Pix
629;2024-08-03;85,02;Lotérica
629;2024-09-03;95,41;Telefone
629;2024-10-03;73,82;Lotérica
629;2024-11-03;94,98;Lotérica
629;2024-12-03;97,9;Lotérica
629;2025-01-03;79,66;Telefone
629;2025-02-03;107,83;Lotérica
629;2025-03-03;84,37;Lotérica
629;2025-04-03;73,63;Lotérica
629;2025-05-03;78,46;Lotérica
629;2025-06-03;106,1;Lotérica
629;2025-07-03;87,14;Lotérica
630;2024-05-07;89,3;Cartão Recorrente
630;2024-06-07;98,29;PEC
630;2024-07-07;77,15;PEC
630;2024-08-07;75,37;PEC
630;2024-09-07;101,66;PEC
630;2024-10-07;101,5;PEC
630;2024-11-07;102,32;PEC
630;2024-12-07;107,04;PEC
630;2025-01-07;76,98;PEC
630;2025-02-07;72,67;PEC
630;2025-03-07;103,25;Correspond.
630;2025-04-07;72,13;PEC
630;2025-05-07;99,05;PEC
630;2025-06-07;95,05;Loja
630;2025-07-07;94,49;PEC
631;2023-12-04;97,75;Internet
631;2024-01-04;83,09;Guichê
631;2024-02-04;94,01;Guichê
631;2024-03-04;84,2;Guichê
632;2024-09-04;105,38;Internet
632;2024-10-04;103,74;Internet
632;2024-11-04;82,6;Internet
632;2024-12-04;89,59;Internet
632;2025-01-04;100,04;Internet
632;2025-02-04;95,79;Internet
632;2025-03-04;95,91;Internet
632;2025-04-04;73,92;Cartão Recorrente
632;2025-05-04;98,51;Internet
632;2025-06-04;106,93;Loja
632;2025-07-04;98,58;Internet
633;2023-09-10;89,66;Pix
633;2023-10-10;105,26;PEC
633;2023-11-10;82,62;Pix
633;2023-12-10;85,38;Pix
633;2024-01-10;98,37;Pix
633;2024-02-10;73,64;Pix
633;2024-03-10;92,71;Pix
633;2024-04-10;94,88;Pix
633;2024-05-10;89,92;Eletrônico
633;2024-06-10;91,25;Internet
633;2024-07-10;100,33;PEC
633;2024-08-10;90,78;Pix
633;2024-09-10;100,5;Pix
633;2024-10-10;93,93;Guichê
633;2024-11-10;96,44;Pix
633;2024-12-10;104,26;Pix
633;2025-01-10;74,16;Pix
633;2025-02-10;90,92;Pix
633;2025-03-10;90,88;Pix
633;2025-04-10;92,21;Pix
633;2025-05-10;95,25;Correspond.
633;2025-06-10;85,74;Pix
633;2025-07-10;86,9;Loja
634;2024-12-17;85,89;Lotérica
634;2025-01-17;89,84;Lotérica
634;2025-02-17;84,97;Lotérica
634;2025-03-17;106,28;PEC
634;2025-04-17;106,77;Lotérica
634;2025-05-17;77,21;Lotérica
634;2025-06-17;73,56;Lotérica
634;2025-07-17;97,09;Lotérica
635;2024-05-01;100,38;Telefone
635;2024-06-01;87,71;Pix
635;2024-07-01;74,46;Pix
635;2024-08-01;104,49;Pix
635;2024-09-01;72,36;Pix
635;2024-10-01;90,69;Pix
635;2024-11-01;90,89;Pix
635;2024-12-01;90,3;Pix
635;2025-01-01;73,05;Pix
635;2025-02-01;93,19;Pix
636;2023-11-18;102,07;Débito Autom.
636;2023-12-18;93,23;Débito Autom.
636;2024-01-18;102,68;Débito Autom.
636;2024-02-18;101,57;Correspond.
636;2024-03-18;96,32;Débito Autom.
636;2024-04-18;83,71;Débito Autom.
636;2024-05-18;72,54;Loja
636;2024-06-18;97,32;Internet
636;2024-07-18;73,16;Débito Autom.
636;2024-08-18;87,96;Débito Autom.
636;2024-09-18;87,43;Débito Autom.
636;2024-10-18;101,16;Débito Autom.
636;2024-11-18;95,9;Débito Autom.
636;2024-12-18;72,49;Internet
636;2025-01-18;94,26;Débito Autom.
636;2025-02-18;80,09;Débito Autom.
636;2025-03-18;101,14;Débito Autom.
636;2025-04-18;91,32;Débito Autom.
636;2025-05-18;92,06;PEC
636;2025-06-18;93,9;Débito Autom.
636;2025-07-18;101,77;Débito Autom.
637;2024-07-28;95,72;Débito Autom.
637;2024-08-28;105,56;Débito Autom.
637;2024-09-28;77,57;Débito Autom.
